f0_price_deviation,f1_num_offers,f2_single_bid,f3_days_to_delivery,f4_fast_delivery,f5_contract_duration,f6_award_amount_log,f7_competition,f8_dod_agency,f9_new_vendor,f_risk_combo,is_anomalous
0.8458252381611768,4.0,0.0,153.0,0.0,729.0,7.27290941050903,1.0,1.0,0.0,0.0,0.0
1.084779274387251,8.0,1.0,173.0,1.0,594.0,6.336648596733184,0.0,1.0,0.0,0.0,0.0
1.3405918099482717,8.0,0.0,136.0,0.0,186.0,5.0537972574276235,2.0,1.0,1.0,0.0,0.0
1.4270555847328106,9.0,0.0,19.0,0.0,537.0,7.718395888028685,0.0,1.0,1.0,0.0,0.0
1.4868705624651741,3.0,0.0,147.0,0.0,230.0,4.460744213257042,2.0,1.0,1.0,0.0,0.0
0.839992314892425,7.0,0.0,124.0,0.0,274.0,6.255449613885256,0.0,1.0,0.0,0.0,0.0
0.7935998624526175,6.0,0.0,95.0,0.0,205.0,6.884162218666901,1.0,1.0,0.0,0.0,0.0
1.5357025146786616,5.0,0.0,26.0,1.0,507.0,4.235394149329727,3.0,0.0,0.0,0.0,0.0
0.9087800689390126,4.0,0.0,179.0,0.0,214.0,6.391424132824815,2.0,1.0,0.0,0.0,0.0
0.5284309359065464,2.0,0.0,80.0,0.0,477.0,7.263604861852377,0.0,1.0,0.0,0.0,1.0
0.5674267533169426,3.0,0.0,8.0,0.0,437.0,4.270109257672214,1.0,0.0,0.0,0.0,0.0
0.6314565506262829,5.0,0.0,38.0,0.0,555.0,6.048971884426509,0.0,1.0,0.0,0.0,0.0
1.2822038715521513,8.0,0.0,72.0,0.0,725.0,5.03422871259496,1.0,1.0,0.0,0.0,0.0
1.0738097813198362,8.0,0.0,12.0,0.0,36.0,6.651697806147683,1.0,1.0,0.0,0.0,0.0
1.4123326187741578,2.0,0.0,58.0,0.0,723.0,4.47470946831538,3.0,0.0,1.0,0.0,0.0
0.8076501287831165,7.0,0.0,84.0,0.0,106.0,7.748205722682028,0.0,1.0,0.0,0.0,0.0
1.082496389482988,1.0,0.0,170.0,0.0,398.0,7.578914326858927,0.0,1.0,1.0,0.0,1.0
1.3672414871710445,7.0,0.0,16.0,0.0,268.0,4.743897679502837,0.0,1.0,0.0,0.0,0.0
0.8566950398515945,4.0,0.0,104.0,0.0,477.0,5.2930635374604185,0.0,1.0,0.0,0.0,0.0
1.2565723020666852,5.0,1.0,164.0,0.0,535.0,6.350539898612173,0.0,1.0,0.0,0.0,0.0
0.7182317642873435,7.0,0.0,145.0,0.0,631.0,6.872249346537002,0.0,1.0,0.0,0.0,0.0
0.833995791096893,4.0,0.0,166.0,0.0,311.0,5.770624060641033,1.0,1.0,0.0,0.0,0.0
0.8262408624006368,8.0,0.0,31.0,0.0,683.0,4.625165287843901,0.0,1.0,0.0,0.0,0.0
0.549954449764913,5.0,0.0,144.0,0.0,255.0,4.416605975211486,0.0,1.0,0.0,0.0,1.0
1.2756887647435786,9.0,0.0,176.0,1.0,172.0,7.999061347657376,0.0,1.0,0.0,0.0,0.0
0.7908071311378277,6.0,0.0,59.0,0.0,295.0,5.821408485773949,2.0,1.0,0.0,0.0,0.0
1.0062666129354263,3.0,0.0,90.0,0.0,399.0,7.490126996593993,1.0,1.0,1.0,0.0,0.0
1.2717238336723877,7.0,0.0,96.0,0.0,497.0,5.929504018516457,0.0,0.0,0.0,0.0,0.0
1.2501525551844292,4.0,0.0,89.0,0.0,612.0,7.689430554184013,0.0,1.0,0.0,0.0,0.0
1.3947184326218869,5.0,0.0,52.0,0.0,187.0,4.351037531086202,0.0,1.0,0.0,0.0,0.0
0.9519500231549843,2.0,0.0,174.0,0.0,242.0,4.456076765338204,0.0,1.0,0.0,0.0,0.0
0.8092485677531543,2.0,0.0,172.0,0.0,687.0,7.718528750896898,0.0,1.0,0.0,0.0,0.0
0.960924818681818,6.0,1.0,69.0,0.0,337.0,7.78997218017914,0.0,0.0,0.0,0.0,0.0
0.43013024664749,2.0,0.0,145.0,0.0,199.0,5.258869789861453,2.0,1.0,1.0,0.0,0.0
0.4850243242490062,9.0,0.0,72.0,0.0,719.0,5.420659547975488,0.0,1.0,0.0,0.0,0.0
0.5161541560014776,8.0,0.0,143.0,0.0,344.0,5.809800939339032,1.0,1.0,0.0,0.0,0.0
0.6073661763966484,7.0,0.0,105.0,0.0,719.0,5.664646720269163,0.0,1.0,0.0,0.0,0.0
1.221264885890928,7.0,1.0,85.0,0.0,673.0,4.760180863838387,3.0,1.0,1.0,0.0,0.0
0.6358837421708112,6.0,0.0,23.0,0.0,664.0,7.593501535757499,3.0,1.0,1.0,0.0,0.0
0.8277192294086115,1.0,0.0,118.0,0.0,437.0,5.013230402822575,1.0,1.0,1.0,0.0,0.0
1.9148018580401325,4.0,0.0,58.0,0.0,588.0,6.821089637910607,0.0,0.0,0.0,0.0,0.0
0.836831966488351,5.0,1.0,39.0,0.0,702.0,4.2686227109398915,0.0,1.0,0.0,0.0,0.0
1.4459373324366194,9.0,0.0,35.0,0.0,218.0,4.155005326113718,2.0,1.0,0.0,0.0,0.0
0.6269999362618655,2.0,0.0,176.0,1.0,56.0,6.6149218903076825,1.0,1.0,1.0,0.0,0.0
0.9023807062666631,5.0,0.0,19.0,0.0,254.0,5.356063430293041,0.0,1.0,0.0,0.0,0.0
0.621878198693176,4.0,0.0,143.0,0.0,475.0,6.621837570880006,0.0,1.0,0.0,0.0,0.0
0.8440727951310136,2.0,0.0,156.0,0.0,413.0,4.376084808675321,0.0,1.0,0.0,0.0,0.0
1.522196060365095,1.0,0.0,6.0,0.0,86.0,7.799405519663454,2.0,1.0,0.0,0.0,0.0
0.4216160506844785,4.0,0.0,106.0,0.0,422.0,6.994057867572382,1.0,0.0,0.0,0.0,0.0
1.2426072855410697,1.0,0.0,104.0,0.0,152.0,7.505068932103197,1.0,1.0,0.0,0.0,0.0
1.126221023340745,1.0,0.0,65.0,0.0,383.0,4.545882216178043,1.0,1.0,0.0,0.0,0.0
0.7429883026091533,4.0,0.0,120.0,0.0,432.0,5.280643875571478,0.0,1.0,1.0,0.0,0.0
0.48528014939232517,2.0,0.0,74.0,0.0,475.0,5.473376656825376,0.0,0.0,0.0,0.0,0.0
1.036722976128726,5.0,0.0,79.0,0.0,318.0,6.148690593307274,0.0,1.0,1.0,0.0,0.0
0.7674005729697423,1.0,0.0,78.0,0.0,315.0,5.187473942029657,1.0,1.0,0.0,0.0,0.0
1.1233756276083893,3.0,0.0,144.0,0.0,505.0,4.242522968757621,0.0,1.0,1.0,0.0,0.0
1.0109859802805523,5.0,0.0,114.0,0.0,554.0,5.475513522949883,0.0,0.0,0.0,0.0,0.0
2.2275213068023745,9.0,0.0,68.0,0.0,595.0,5.018197258509129,0.0,1.0,1.0,0.0,0.0
0.8872062363365579,6.0,0.0,166.0,0.0,263.0,5.543685165852859,0.0,1.0,0.0,0.0,0.0
0.5994463820409586,8.0,0.0,144.0,0.0,326.0,4.787838170480105,0.0,1.0,0.0,0.0,1.0
1.093778064659941,4.0,0.0,167.0,0.0,261.0,5.047585498258941,0.0,1.0,0.0,0.0,0.0
1.1162762196556058,5.0,0.0,131.0,0.0,399.0,6.507809361729075,0.0,1.0,0.0,0.0,0.0
1.9730760814906907,4.0,0.0,71.0,0.0,119.0,5.55261533831226,1.0,1.0,0.0,0.0,0.0
1.5182458508739836,8.0,0.0,139.0,0.0,331.0,5.381533572677968,0.0,1.0,1.0,0.0,0.0
1.195345816336142,9.0,1.0,59.0,0.0,162.0,6.135622530889492,0.0,1.0,1.0,0.0,0.0
2.078510321647169,9.0,0.0,49.0,0.0,402.0,7.087442163375703,0.0,1.0,0.0,0.0,0.0
0.551903797844071,7.0,0.0,81.0,0.0,625.0,5.515471825391829,2.0,0.0,0.0,0.0,0.0
0.7262392548048703,5.0,1.0,174.0,0.0,719.0,6.350077970223362,0.0,0.0,0.0,0.0,0.0
0.6292114119638221,5.0,0.0,102.0,0.0,342.0,7.864810501472705,1.0,1.0,1.0,0.0,0.0
0.8229129120545188,9.0,0.0,69.0,0.0,69.0,6.087920456472203,2.0,1.0,1.0,0.0,0.0
0.5024078325021712,3.0,0.0,83.0,0.0,189.0,7.639190306070178,1.0,1.0,0.0,0.0,0.0
1.3737929257856247,4.0,1.0,53.0,0.0,103.0,7.174690497025708,0.0,1.0,1.0,0.0,0.0
0.8948391043452907,9.0,0.0,118.0,1.0,561.0,4.234874726600599,1.0,0.0,0.0,0.0,0.0
0.47931218662833647,4.0,0.0,63.0,0.0,719.0,5.716395485877028,0.0,1.0,1.0,0.0,0.0
0.6018244180383489,3.0,0.0,100.0,0.0,417.0,6.793273631474353,0.0,1.0,1.0,0.0,0.0
1.1697112502878584,6.0,0.0,67.0,0.0,153.0,7.946847649792799,0.0,1.0,1.0,0.0,0.0
1.520536577301953,3.0,0.0,58.0,0.0,44.0,5.83350516464605,0.0,0.0,0.0,0.0,0.0
2.7138422789348167,9.0,0.0,174.0,1.0,713.0,4.371141816506958,0.0,1.0,0.0,0.0,0.0
4.292765796455699,9.0,0.0,62.0,0.0,251.0,6.248036698851472,0.0,1.0,0.0,0.0,0.0
1.2302343954530124,3.0,0.0,13.0,1.0,108.0,4.506255168495841,0.0,1.0,1.0,0.0,0.0
0.6097116978483867,5.0,0.0,68.0,0.0,153.0,7.0060782411175735,0.0,1.0,0.0,0.0,0.0
0.3443753301556747,9.0,0.0,96.0,0.0,208.0,6.030707989847111,0.0,1.0,0.0,0.0,0.0
1.1432278756009473,7.0,0.0,17.0,0.0,489.0,6.893725473509146,2.0,1.0,1.0,0.0,0.0
0.6659967104919894,2.0,0.0,55.0,0.0,654.0,7.477447307514095,0.0,1.0,0.0,0.0,0.0
0.8124680975606602,6.0,1.0,30.0,0.0,222.0,6.515792068651109,1.0,1.0,0.0,0.0,0.0
0.736350979552375,6.0,0.0,90.0,0.0,511.0,6.449757317012726,0.0,1.0,0.0,0.0,0.0
0.9320251839945931,6.0,0.0,130.0,0.0,75.0,7.018281181758525,0.0,1.0,0.0,0.0,0.0
1.7040199147417046,1.0,0.0,174.0,0.0,37.0,7.36982000581067,0.0,1.0,0.0,0.0,0.0
1.0816896222941488,3.0,0.0,70.0,0.0,68.0,7.476215145108011,0.0,1.0,0.0,0.0,0.0
0.9237466636061274,8.0,0.0,155.0,0.0,676.0,4.145720782731534,0.0,1.0,0.0,0.0,0.0
0.5958139194150055,3.0,1.0,39.0,0.0,437.0,6.224761187191158,0.0,1.0,0.0,0.0,0.0
0.43285976475951593,3.0,0.0,140.0,0.0,593.0,4.865077239190206,0.0,1.0,0.0,0.0,0.0
0.7841507809079583,3.0,0.0,101.0,0.0,45.0,7.4413835631271334,0.0,1.0,0.0,0.0,0.0
0.9734670755803387,2.0,0.0,136.0,0.0,45.0,6.593590740813445,0.0,1.0,0.0,0.0,0.0
2.420477795384482,2.0,0.0,136.0,0.0,624.0,5.680889916129752,0.0,1.0,0.0,0.0,0.0
1.0673055134711513,4.0,0.0,96.0,0.0,101.0,4.752416912485405,0.0,1.0,0.0,0.0,0.0
1.6345536260940916,8.0,0.0,47.0,0.0,138.0,5.356094503679306,0.0,1.0,1.0,0.0,0.0
0.7790751255850383,1.0,0.0,95.0,0.0,393.0,6.815110778160898,0.0,1.0,0.0,0.0,0.0
0.552958744559929,3.0,0.0,148.0,0.0,454.0,4.817438180846555,0.0,1.0,0.0,0.0,1.0
0.617202331401454,1.0,0.0,174.0,0.0,190.0,4.374331781353491,0.0,1.0,1.0,0.0,0.0
0.6958556550904368,6.0,0.0,167.0,0.0,341.0,7.552115032910204,0.0,1.0,0.0,0.0,0.0
2.8986203030577093,3.0,0.0,33.0,0.0,502.0,7.056841398320467,2.0,1.0,0.0,0.0,0.0
0.6631902746073121,8.0,0.0,107.0,0.0,339.0,4.79917972263253,0.0,1.0,0.0,0.0,0.0
1.5208123028291607,6.0,0.0,19.0,0.0,297.0,5.169246173719967,0.0,1.0,0.0,0.0,0.0
0.6366956086415345,8.0,0.0,120.0,0.0,80.0,7.888280708523543,0.0,1.0,0.0,0.0,0.0
1.5932668108276884,6.0,0.0,178.0,1.0,346.0,6.8327379470364695,3.0,0.0,1.0,0.0,0.0
1.2122467827529053,4.0,0.0,10.0,0.0,591.0,6.442088016855299,1.0,1.0,1.0,0.0,0.0
0.9246694572653382,8.0,0.0,118.0,0.0,468.0,5.230513941696522,1.0,1.0,0.0,0.0,0.0
0.979825030986133,5.0,0.0,170.0,0.0,655.0,5.196500576666089,3.0,1.0,0.0,0.0,0.0
0.7207998017607917,9.0,0.0,152.0,0.0,118.0,4.158094474760922,0.0,1.0,0.0,0.0,0.0
1.2498656939992958,9.0,0.0,71.0,0.0,37.0,6.913927467607726,3.0,1.0,0.0,0.0,0.0
0.7965290006641453,6.0,0.0,19.0,0.0,413.0,4.172700900227538,0.0,1.0,0.0,0.0,0.0
0.541830053096542,7.0,0.0,166.0,0.0,155.0,4.019429351109116,1.0,1.0,0.0,0.0,0.0
0.5278364552190137,3.0,1.0,165.0,0.0,445.0,6.917980351443917,0.0,1.0,1.0,0.0,0.0
1.0901267336228568,8.0,0.0,104.0,0.0,662.0,7.795495028596502,0.0,1.0,0.0,0.0,1.0
2.2023954924823794,7.0,0.0,176.0,0.0,265.0,7.026012190909242,2.0,1.0,0.0,0.0,0.0
1.0832825252307632,9.0,0.0,1.0,0.0,414.0,5.886560762497515,0.0,0.0,0.0,0.0,0.0
0.9424059399940727,3.0,0.0,111.0,0.0,507.0,5.9441809982434926,3.0,1.0,0.0,0.0,0.0
1.1536295120642333,8.0,0.0,7.0,0.0,135.0,5.744545690596421,0.0,1.0,1.0,0.0,0.0
1.921297753229047,5.0,0.0,168.0,0.0,658.0,5.298574668441335,1.0,1.0,0.0,0.0,0.0
1.115933473565604,2.0,0.0,122.0,0.0,171.0,6.086856856743361,3.0,1.0,1.0,0.0,0.0
0.8142697208925309,2.0,1.0,164.0,0.0,595.0,5.72460382856446,0.0,1.0,1.0,0.0,0.0
1.738711558009001,6.0,0.0,101.0,1.0,491.0,6.392671520163098,2.0,1.0,1.0,0.0,0.0
1.2390912143047315,3.0,0.0,15.0,0.0,128.0,7.592480322004378,0.0,1.0,0.0,0.0,0.0
2.155188080320119,1.0,0.0,5.0,0.0,537.0,7.980037669295241,1.0,1.0,0.0,0.0,0.0
1.0959452343416307,4.0,0.0,61.0,0.0,167.0,4.314973159531668,0.0,1.0,1.0,0.0,0.0
0.5421380984221207,6.0,1.0,134.0,0.0,449.0,5.538733890645366,0.0,1.0,1.0,0.0,0.0
0.5045544079944804,3.0,0.0,28.0,0.0,701.0,4.722824783067238,1.0,1.0,0.0,0.0,0.0
2.282939726326326,9.0,0.0,153.0,1.0,697.0,5.408481895702135,0.0,1.0,1.0,0.0,0.0
2.3674960091406985,8.0,0.0,43.0,0.0,639.0,5.149892074193692,0.0,1.0,0.0,0.0,0.0
0.9141509146681617,5.0,0.0,89.0,0.0,375.0,4.698148526507153,0.0,1.0,0.0,0.0,0.0
0.8256422913590096,9.0,0.0,37.0,0.0,421.0,7.056304213685162,2.0,1.0,1.0,0.0,0.0
2.076579660288296,4.0,0.0,84.0,0.0,240.0,5.985154971316943,0.0,1.0,0.0,0.0,0.0
0.5749208838121803,2.0,0.0,81.0,0.0,674.0,7.6769823288689025,1.0,1.0,0.0,0.0,0.0
0.6393114702518731,1.0,0.0,1.0,0.0,364.0,4.1303697729880575,3.0,1.0,1.0,0.0,0.0
1.379420381240038,9.0,0.0,102.0,0.0,570.0,4.26791205252796,0.0,1.0,1.0,0.0,0.0
0.8209422102840173,9.0,0.0,141.0,0.0,281.0,5.613094331721376,0.0,1.0,1.0,0.0,0.0
0.9974423430323307,7.0,0.0,168.0,0.0,548.0,4.321109281616149,1.0,1.0,0.0,0.0,0.0
0.9215286154244071,1.0,0.0,60.0,0.0,187.0,5.050918385659334,0.0,1.0,1.0,0.0,0.0
1.1838682730464232,3.0,0.0,158.0,0.0,543.0,7.944118972306494,0.0,1.0,0.0,0.0,0.0
2.021300125090263,1.0,0.0,158.0,0.0,62.0,4.835838429938456,1.0,1.0,0.0,0.0,0.0
1.0463338191032867,1.0,0.0,177.0,0.0,103.0,4.792470965648363,0.0,1.0,0.0,0.0,0.0
1.3798425474906912,3.0,0.0,67.0,0.0,276.0,6.294562675182837,0.0,1.0,1.0,0.0,0.0
0.3587655921134902,6.0,0.0,153.0,0.0,367.0,5.991993163172626,1.0,1.0,1.0,0.0,0.0
0.9759350899640451,1.0,0.0,102.0,0.0,527.0,6.321753188811379,0.0,0.0,1.0,0.0,0.0
0.6559864569486972,9.0,0.0,11.0,0.0,281.0,5.506941112834187,0.0,0.0,0.0,0.0,0.0
0.5436734271044357,5.0,0.0,49.0,0.0,42.0,7.307049439579789,0.0,1.0,0.0,0.0,0.0
0.6446316674853833,3.0,0.0,121.0,0.0,257.0,4.554322205769852,2.0,1.0,0.0,0.0,0.0
0.8461473852123871,5.0,0.0,29.0,0.0,337.0,5.713570583365863,1.0,1.0,0.0,0.0,0.0
1.580831969104924,8.0,0.0,78.0,0.0,410.0,6.759047393776348,0.0,1.0,0.0,0.0,0.0
0.5152019295936167,3.0,0.0,139.0,0.0,480.0,7.472945761131599,0.0,1.0,0.0,0.0,0.0
1.0154336334136618,1.0,0.0,27.0,0.0,203.0,5.478286425427031,0.0,1.0,1.0,0.0,0.0
0.7849896730262856,1.0,0.0,89.0,0.0,457.0,6.270982396375011,0.0,1.0,1.0,0.0,0.0
0.8488807624947668,8.0,0.0,39.0,0.0,472.0,4.2765597800290465,0.0,1.0,1.0,0.0,0.0
1.6509962814805152,2.0,0.0,97.0,0.0,573.0,4.681276352447316,3.0,1.0,0.0,0.0,0.0
1.3087306768406795,6.0,0.0,44.0,0.0,395.0,4.276552649864458,0.0,1.0,0.0,0.0,0.0
1.9516966158846345,4.0,0.0,173.0,0.0,597.0,6.911523567994088,2.0,1.0,0.0,0.0,0.0
0.925655781555756,7.0,0.0,14.0,0.0,185.0,5.152239874888563,0.0,1.0,0.0,0.0,0.0
0.7061191374224844,1.0,0.0,173.0,0.0,528.0,6.894981160767351,0.0,1.0,0.0,0.0,0.0
0.8941073717066189,9.0,0.0,142.0,0.0,62.0,4.265593116173099,0.0,1.0,0.0,0.0,0.0
1.1289052926910004,7.0,0.0,154.0,0.0,101.0,7.450191201633302,0.0,1.0,0.0,0.0,0.0
1.0923012172155546,5.0,0.0,153.0,0.0,635.0,7.3421207924443666,1.0,1.0,0.0,0.0,0.0
0.5814710832512741,2.0,0.0,34.0,0.0,362.0,4.355714972201131,3.0,1.0,0.0,0.0,0.0
1.046284053891227,9.0,0.0,167.0,0.0,464.0,4.095026025828746,2.0,1.0,0.0,0.0,0.0
1.1208800829323602,3.0,0.0,107.0,0.0,452.0,4.225155251927965,0.0,1.0,0.0,0.0,0.0
3.520971756742907,5.0,0.0,173.0,1.0,516.0,7.414520692586936,1.0,1.0,0.0,0.0,0.0
2.555945734460952,4.0,0.0,158.0,0.0,201.0,4.938813956207583,0.0,1.0,0.0,0.0,0.0
0.652710442018303,3.0,0.0,104.0,0.0,154.0,6.193093271432755,2.0,1.0,0.0,0.0,0.0
0.8661547590591775,4.0,0.0,68.0,0.0,59.0,5.704976812720227,0.0,1.0,0.0,0.0,0.0
0.4810803375360547,2.0,0.0,21.0,0.0,635.0,7.182102104914408,0.0,1.0,0.0,0.0,0.0
0.7442684368671392,1.0,1.0,19.0,0.0,186.0,5.955593205882682,0.0,1.0,1.0,0.0,0.0
1.1709349143261392,3.0,0.0,70.0,0.0,432.0,6.002643362645079,0.0,1.0,0.0,0.0,1.0
1.8274596086801105,2.0,0.0,146.0,0.0,348.0,7.95636775799961,0.0,1.0,0.0,0.0,0.0
0.6945147221086548,4.0,0.0,91.0,0.0,143.0,4.600518226997028,2.0,1.0,0.0,0.0,0.0
0.7210309471833795,8.0,0.0,87.0,0.0,319.0,7.322815754983726,1.0,1.0,0.0,0.0,0.0
0.34176069301514894,2.0,0.0,44.0,0.0,88.0,4.20699898241554,3.0,1.0,0.0,0.0,0.0
0.9218866886945454,1.0,0.0,102.0,0.0,153.0,5.910595078291883,0.0,1.0,1.0,0.0,0.0
0.5878948309967175,1.0,0.0,115.0,0.0,127.0,7.545339295732094,0.0,1.0,0.0,0.0,0.0
0.767421017444753,5.0,1.0,176.0,0.0,607.0,6.660855862416485,0.0,1.0,0.0,0.0,0.0
0.6450481014446726,3.0,0.0,131.0,0.0,427.0,6.740858477464531,0.0,1.0,0.0,0.0,0.0
0.9539621559594575,5.0,0.0,109.0,0.0,677.0,5.053269129025942,0.0,1.0,0.0,0.0,0.0
